3463,デザート,デザート,dessert,N3
3462,デザイン,デザイン,design,N3
2942,ですから,ですから,therefore,N3
2950,デモ,デモ,"demo, demonstration",N3
2954,テント,テント,tent,N3
3466,と,と,and,N3
2966,どうしても,どうしても,"at any cost, no matter what, no matter how hard one tries",N3
2967,どうぞよろしく,どうぞよろしく,pleased to meet you,N3
2992,どこか,どこか,"somewhere, anywhere",N3
2993,ところが,ところが,"however, while, even if",N3
2994,ところで,ところで,by the way; even if,N3
3004,トップ,トップ,top,N3
3006,とにかく,とにかく,"anyhow, at any rate, anyway",N3
3014,ドライブ,ドライブ,"drive, driving",N3
3015,トラック,トラック,truck; (running) track,N3
3016,ドラマ,ドラマ,drama,N3
3017,トランプ,トランプ,playing cards (lit: trump),N3
3020,トレーニング,トレーニング,training,N3
3021,ドレス,ドレス,dress,N3
3024,トン,トン,ton (1000 lbs.),N3
3025,とんでもない,とんでもない,"outrageous, No way!",N3
3026,どんなに,どんなに,"how, how much",N3
3027,トンネル,トンネル,tunnel,N3
3030,なお,なお,"still, yet",N3
3044,なぜなら,なぜなら,because,N3
3048,なにも,なにも,nothing,N3
3071,にっこり,にっこり,"smile sweetly, smile, grin",N3
3100,ノー,ノー,no,N3
3111,ノック,ノック,knock; fungo (baseball),N3
3120,のんびり,のんびり,"carefree, at leisure",N3
3122,はあ (かん),はあ (かん),(sigh),N3
3123,パーセント,パーセント,percent,N3
3126,バイオリン,バイオリン,violin,N3
3127,ハイキング,ハイキング,hiking,N3
3129,パイプ,パイプ,pipe; channels official or otherwise,N3
3131,パイロット,パイロット,pilot,N3
3146,はさみ,はさみ,scissors,N3
3150,パス,パス,"path, pass (in games)",N3
3152,パスポート,パスポート,passport,N3
3159,バッグ,バッグ,bag,N3
3166,ばったり,ばったり,(to meet) by chance,N3
3185,バランス,バランス,balance,N3
3190,ハンサム,ハンサム,handsome,N3
3196,ビール,ビール,beer,N3
3199,ピクニック,ピクニック,picnic,N3
3209,ぴったり,ぴったり,"exactly, neatly, sharp",N3
3212,ビデオ,ビデオ,video tape; VCR,N3
3239,ピン,ピン,pin,N3
3274,ぶつかる,ぶつかる,"to strike, to collide with",N3
3275,ぶつける,ぶつける,"to knock, to strike hard, to hit and attack",N3
3279,ふと,ふと,"suddenly, accidentally, incidentally",N3
3285,プラス,プラス,plus,N3
3286,プラスチック,プラスチック,plastic,N3
3287,プラン,プラン,plan,N3
3291,ブレーキ,ブレーキ,a brake,N3
3293,プロ,プロ,professional,N3
3306,ベルト,ベルト,Belt for western clothes,N3
3308,ペンキ,ペンキ,paint,N3
3310,ベンチ,ベンチ,bench,N3
3325,ボーイ,ボーイ,porter; boy,N3
3326,ボート,ボート,rowing boat,N3
3327,ホーム,ホーム,platform; home,N3
3328,ボール,ボール,ball; bowl,N3
3505,ほっと,ほっと,feel relieved,N3
3340,ほぼ,ほぼ,"almost, roughly",N3
3347,ぼんやり,ぼんやり,"dim, faint, vague",N3
3349,まあ,まあ,well (used when making a modest or hesitant statement),N3
3350,マーケット,マーケット,market,N3
3351,マイク,マイク,mic,N3
3353,マイナス,マイナス,minus,N3
3361,まさか,まさか,by no means,N3
3362,まさに,まさに,"correctly, surely",N3
3508,マスコミ,マスコミ,mass communication,N3
3369,マスター,マスター,"bar owner, master (e.g., arts, science)",N3
3370,ますます,ますます,"increasingly (same as もっと), more and more",N3
3511,マッサージ,マッサージ,massage,N3
3379,まとまる,まとまる,"to be collected, to be settled, to be in order",N3
3380,まとめる,まとめる,"to put in order, to collect, to bring to a conclusion",N3
3384,まぶしい,まぶしい,"dazzling, radiant",N3
2386,ママ,ママ,Mama,N3
2392,まるで,まるで,just like,N3
2400,ミス,ミス,"miss (mistake, error, failure), Miss",N3
2412,ミルク,ミルク,milk,N3
3514,メッセージ,メッセージ,message,N3
2440,メモ,メモ,"memorandum, note",N3
2446,メンバー,メンバー,member,N3
2455,もしかすると,もしかすると,"perhaps, maybe, by some chance",N3
2456,もしも,もしも,if,N3
2459,もったいない,もったいない,"wasteful; more than one deserves, unworthy of",N3
2474,やがて,やがて,"before long, soon, at length",N3
2488,やや,やや,"a little, partially, somewhat",N3
2499,ユーモア,ユーモア,humor,N3
2520,ヨーロッパ,ヨーロッパ,Europe,N3
2528,ヨット,ヨット,yacht,N3
2537,より,より,"twist, ply",N3
2540,よろしく (かん),よろしく (かん),"best regards, please remember me",N3
2543,ライター,ライター,lighter; writer,N3
2545,ラケット,ラケット,racket,N3
3523,ラベル,ラベル,label,N3
3524,ルール,ルール,rule,N3
2566,レベル,レベル,level,N3
2571,ロケット,ロケット,"locket, rocket",N3
2576,ワイン,ワイン,wine,N3
2577,わがまま,わがまま,"selfishness, egoism, willfulness",N3
2583,わざと,わざと,on purpose,N3
3217,一人一人,ひとりひとり,"one by one, each",N3
1785,一体,いったい,one object; body; what on earth?; generally,N3
1780,一家,いっか,"family, clan",N3
1784,一層,いっそう,"much more, still more",N3
2608,一帯,いったい,"a region, the whole place",N3
1777,一度に,いちどに,all at once,N3
1790,一方,いっぽう,on the other hand; meanwhile,N3
1776,一時,いちじ,"for a time, temporarily",N3
1783,一生,いっしょう,throughout (one's) life,N3
1782,一瞬,いっしゅん,"a moment, an instant",N3
1781,一種,いっしゅ,"a species, a kind, a variety",N3
1786,一致,いっち,agreement; conformity,N3
1789,一般,いっぱん,"general, average",N3
3213,一言,ひとこと,one word,N3
2393,万一,まんいち,"by some chance, if by any chance",N3
1516,上,じょう,first volume; superior quality; governmental,N3
1822,上,うわ,"upper, outer, surface",N3
2028,上,かみ,first volume; superior quality; governmental,N3
3117,上る,のぼる,"to ascend, to go up, to climb",N3
1520,上京,じょうきょう,proceeding to the capital (Tokyo),N3
3408,上司,じょうし,one's superior,N3
1533,上等,じょうとう,"first class, very good",N3
1531,上達,じょうたつ,"improvement, advance",N3
1470,下,しも,"under, below, beneath",N3
2208,下,げ,"under, below, beneath",N3
1923,下す,おろす,"to lower, to let go down",N3
2173,下り,くだり,down-train (going away from Tokyo),N3
2174,下る,くだる,"to get down, to descend",N3
3240,不,ふ,"un(~), non(~), negative prefix",N3
3241,不,ぶ,"un(~), non(~), negative prefix",N3
3288,不利,ふり,"disadvantage, drawback",N3
3248,不可,ふか,"wrong, bad, impossible",N3
3244,不安,ふあん,"anxiety, uneasiness",N3
3281,不平,ふへい,"complaint, discontent, dissatisfaction",N3
3256,不幸,ふこう,"unhappiness, sorrow, misfortune",N3
3259,不思議,ふしぎ,"mystery, curiosity",N3
3263,不正,ふせい,"injustice, unfairness",N3
3282,不満,ふまん,"dissatisfaction, discontent, complaints",N3
3260,不自由,ふじゆう,"discomfort, disability, inconvenience",N3
3265,不足,ふそく,"insufficiency, shortage",N3
3272,不通,ふつう,"blockade, interruption, stoppage",N3
1705,与える,あたえる,to give,N3
3518,世,よ,"world, society, generation",N3
2530,世の中,よのなか,"society, the world",N3
1648,世紀,せいき,century,N3
1676,世間,せけん,"world, society",N3
1885,丘,おか,"hill, height",N3
2646,丘陵,きゅうりょう,hill,N3
2557,両替,りょうがえ,"change, money exchange",N3
3477,並,なみ,"medium (e.g., food serving size, quality, price, etc.), ordinary",N3
2859,中,ちゅう,"inside, middle, among",N3
2863,中古,ちゅうこ,"used, second-hand",N3
3036,中味,なかみ,"contents, interior, filling",N3
2861,中央,ちゅうおう,"central, center, middle",N3
2862,中学,ちゅうがく,"middle school, junior high school",N3
2867,中心,ちゅうしん,"center, core",N3
2864,中止,ちゅうし,"suspension, stoppage, discontinuance",N3
3035,中身,なかみ,content(s); substance,N3
2390,丸,まる,"circle, full (month)",N3
1918,主に,おもに,"mainly, primarily",N3
1504,主婦,しゅふ,housewife,N3
1499,主張,しゅちょう,"claim, insistence, assertion",N3
1494,主義,しゅぎ,"doctrine, cause, principle",N3
1505,主要,しゅよう,"chief, main",N3
3104,乗せる,のせる,"to place on (something), to take on board",N3
1519,乗客,じょうきゃく,passenger,N3
2045,乾かす,かわかす,to dry,N3
2069,乾燥,かんそう,"dry, arid, dehydrated",N3
2532,予報,よほう,"forecast, prediction",N3
3520,予想,よそう,"expectation, anticipation, prediction",N3
2521,予期,よき,"expectation, forecast",N3
2527,予測,よそく,"prediction, estimation",N3
2524,予算,よさん,"estimate, budget",N3
2533,予防,よぼう,"prevention, protection against",N3
1725,争う,あらそう,"to dispute, to argue, to fight",N3
1420,事件,じけん,"event, affair, incident",N3
1423,事実,じじつ,"fact, truth, reality",N3
1425,事情,じじょう,"circumstances, situation, reasons",N3
2774,互い,たがい,"mutual, each other",N3
3041,亡くす,なくす,to lose someone,N3
3364,交ざる,まざる,"to be mixed, to mingle with",N3
3366,交じる,まじる,"to be mixed, to mingle with",N3
3372,交ぜる,まぜる,"to be mixed, to be blended with",N3
2270,交換,こうかん,"exchange, swap",N3
2277,交際,こうさい,"friendship, association, acquaintance",N3
2648,享受,きょうじゅ,"enjoyment, being given",N3
1575,人工,じんこう,"artificial, man made, human work,",N3
3076,人気,にんき,popularity,N3
1588,人物,じんぶつ,"character, personality, talented man",N3
1580,人生,じんせい,"(human) life (e.g., conception to death)",N3
1578,人種,じんしゅ,race (of people),N3
3214,人込み,ひとごみ,crowd of people,N3
3077,人間,にんげん,"human being, person",N3
1594,人類,じんるい,"mankind, humanity",N3
1801,今に,いまに,"before long, soon",N3
1802,今にも,いまにも,"at any time, soon",N3
2335,今回,こんかい,"now, this time, lately",N3
2336,今後,こんご,"from now on, hereafter",N3
2340,今日,こんにち,"today, this day",N3
3335,仏,ほとけ,Buddha,N3
3405,仕様,しよう,"way, method, specification",N3
2739,他,た,other (esp. places and things),N3
3329,他,ほか,other (esp. places and things),N3
2805,他人,たにん,"unrelated person, stranger",N3
2892,付き合い,つきあい,socialization; friendship; association,N3
2895,付く,つく,"to adjoin, to be attached, to adhere",N3
2900,付ける,つける,"to attach, to join, to add",N3
2893,付合う,つきあう,"to associate with, to keep company with, to get on with",N3
1952,代える,かえる,"to exchange, to interchange, to substitute",N3
2047,代る,かわる,"to take the place of, to relieve, to be substituted for",N3
2769,代理,だいり,"representation, proxy, deputy",N3
2761,代表,だいひょう,"representative, delegation",N3
2747,代金,だいきん,"price, cost",N3
1766,以前,いぜん,in the past; before,N3
1805,以来,いらい,"since, henceforth",N3
2016,仮定,かてい,"assumption, supposition, hypothesis",N3
3031,仲,なか,"relation, relationship",N3
3034,仲間,なかま,"company, fellow, colleague, associate",N3
2663,件,けん,"matter, case, item",N3
3354,任せる,まかせる,"to entrust to another, to leave to",N3
2084,企業,きぎょう,"industry, business, undertaking",N3
2128,休息,きゅうそく,"rest, relief, relaxation",N3
2123,休憩,きゅうけい,"rest, break, intermission",N3
2122,休暇,きゅうか,"vacation, holiday, day off",N3
1942,会合,かいごう,"meeting, assembly",N3
1937,会員,かいいん,"member, the membership",N3
1940,会計,かいけい,"account, finance",N3
2902,伝わる,つたわる,"to be handed down, to be transmitted",N3
2955,伝統,でんとう,"tradition, convention",N3
3465,伝言,でんごん,verbal message,N3
3112,伸ばす,のばす,"to extend, to stretch, to reach out",N3
3114,伸びる,のびる,"to extend, to make progress, to grow",N3
3063,似合う,にあう,"to suit (a person), to match (clothing), (something) becomes (someone)",N3
2184,位,くらい,"grade, rank, about",N3
1775,位置,いち,"place, position",N3
3402,住,じゅう,"dwelling, living",N3
1487,住宅,じゅうたく,"resident, housing",N3
1491,住民,じゅうみん,"inhabitants, residents",N3
2744,体温,たいおん,temperature (body),N3
2743,体育,たいいく,"physical education, gymnastics, athletics",N3
2752,体重,たいじゅう,(body) weight,N3
3047,何か,なにか,something,N3
3060,何で,なんで,"Why, What for",N3
3061,何でも,なんでも,"by all means, everything",N3
3062,何とか,なんとか,"somehow, anyhow, one way or another",N3
2531,余分,よぶん,"extra, excess, surplus",N3
2536,余裕,よゆう,excess; surplus,N3
2679,作,さく,"a work, a harvest",N3
2363,作品,さくひん,"work, opus, production",N3
2379,作家,さっか,"author, writer, novelist",N3
2380,作曲,さっきょく,composition (of music),N3
2360,作業,さぎょう,"work, operation, manufacturing",N3
1387,作法,さほう,"manners, etiquette, propriety",N3
2364,作物,さくもつ,"produce (e.g., agricultural), crops",N3
1512,使用,しよう,"use (same as 使うこと (つかうこと)), application, employment, utilization",N3
2559,例,れい,"instance, example, case",N3
3450,例え,たとえ,example; even though,N3
2561,例外,れいがい,exception,N3
3476,供,とも,"accompanying, attendant, companion, retinue",N3
2135,供給,きょうきゅう,"supply, provision",N3
2605,依然,いぜん,"still, as yet",N3
1806,依頼,いらい,request; dependence,N3
2008,価値,かち,"value, worth, merit",N3
1959,価格,かかく,"price, value",N3
3238,便,びん,"way, means; flight",N3
2824,便り,たより,"news, correspondence, letter",N3
1962,係,かかり,person in charge,N3
3333,保存,ほぞん,"preservation, conservation",N3
3332,保証,ほしょう,"guarantee, assurance, warranty",N3
3502,保護,ほご,"care, protection, shelter",N3
3503,保障,ほしょう,"guarantee, security, warranty",N3
1579,信じる,しんじる,to believe,N3
1573,信仰,しんこう,"(religious) faith, belief",N3
1574,信号,しんごう,"traffic lights, signal, semaphore",N3
1591,信用,しんよう,"confidence, dependence",N3
1592,信頼,しんらい,"reliance, trust, confidence",N3
1483,修正,しゅうせい,"amendment, correction",N3
1493,修理,しゅうり,"repairing, mending",N3
3403,修飾,しゅうしょく,ornamentation; modification (gram),N3
3130,俳優,はいゆう,"actor, actress, performer",N3
2311,個人,こじん,"individual, private person",N3
2673,個々,ここ,"individual, one by one",N3
2771,倒す,たおす,"to throw down, to beat",N3
3469,倒産,とうさん,"(corporate) bankruptcy, insolvency",N3
2289,候補,こうほ,candidacy,N3
2631,借り,かり,"borrowing, debt, loan",N3
1472,借金,しゃっきん,"debt, loan, liabilities",N3
3083,値,ね,"value, price, cost",N3
1768,偉大,いだい,greatness,N3
2932,停留所,ていりゅうじょ,bus or tram stop,N3
2930,停電,ていでん,failure of electricity,N3
2244,健康,けんこう,health(y),N3
2815,偶,たま,"even number, couple, friend",N3
2817,偶々,たまたま,"unexpectedly, accidentally, by chance",N3
2166,偶然,ぐうぜん,"(by) chance, unexpectedly",N3
2719,備える,そなえる,"to prepare, to furnish, to store",N3
2094,傷,きず,"wound, injury, hurt",N3
2606,傷める,いためる,"to damage, to impair, to spoil",N3
2213,傾向,けいこう,"tendency, trend, inclination",N3
2584,僅か,わずか,"only, merely, a little",N3
3158,働き,はたらき,"work, labor",N3
3439,像,ぞう,"statue, image",N3
3438,僧,そう,"monk, priest",N3
3516,優,ゆう,"superiority, high grade",N3
1610,優れる,すぐれる,"to surpass, to outstrip, to excel",N3
2494,優勝,ゆうしょう,"overall victory, championship",N3
2493,優秀,ゆうしゅう,"superiority, excellence",N3
2461,元,もと,"origin, original; former",N3
2692,先日,せんじつ,"the other day, a few days ago",N3
3433,先行,せんこう,"preceding, going first",N3
2272,光景,こうけい,"scene, spectacle",N3
2306,克服,こくふく,"conquest, overcome",N3
2443,免許,めんきょ,"license, permit, certificate",N3
1827,兎,うさぎ,"rabbit, hare",N3
1453,児童,じどう,"children, juvenile",N3
2958,党,とう,party (political),N3
3074,入場,にゅうじょう,"entrance, admission, entering",N3
2687,全,ぜん,"all, whole, entire",N3
3377,全く,まったく,"really, completely",N3
1628,全て,すべて,"all, the whole, entirely",N3
2698,全体,ぜんたい,"whole, entirety, whatever (is the matter)",N3
2688,全員,ぜんいん,all members,N3
2690,全国,ぜんこく,"the entire nation, country-wide, nation-wide",N3
2695,全身,ぜんしん,"the whole body, full-length (portrait)",N3
2288,公平,こうへい,"fairness, impartial, justice",N3
2281,公正,こうせい,"justice, fairness, impartiality",N3
2665,公演,こうえん,public performance,N3
3012,共に,ともに,"sharing with, participate in",N3
2139,共同,きょうどう,"cooperation, association, collaboration",N3
2138,共通,きょうつう,"commonness, mutual",N3
2720,具える,そなえる,to be furnished with,N3
2172,具体,ぐたい,"concrete, tangible, material",N3
2951,典型,てんけい,"type, pattern, archetypal",N3
3029,内容,ないよう,"subject, contents, detail",N3
1865,円,えん,"circle, yen",N3
2391,円,まる,circle,N3
3268,再び,ふたたび,"again, once more, a second time",N3
3315,冒険,ぼうけん,"risk, venture, adventure",N3
1532,冗談,じょうだん,a joke,N3
1837,写る,うつる,"to be photographed, to be projected",N3
1389,冷ます,さます,"to cool, to let cool",N3
1391,冷める,さめる,"to become cool, to wear off",N3
3223,冷やす,ひやす,"to cool, to refrigerate",N3
2563,冷静,れいせい,"calm, coolness",N3
2296,凍る,こおる,"to freeze, to be frozen over, to congeal",N3
1563,処理,しょり,"processing, treatment, disposition",N3
2922,出,で,"outflow, coming (going) out, graduate (of)",N3
2923,出会い,であい,"meeting, rendezvous, encounter",N3
2925,出会う,であう,"to meet by chance, to come across, to happen to encounter",N3
2924,出合い,であい,an encounter,N3
1500,出場,しゅつじょう,participation,N3
2935,出来事,できごと,"incident happening, event",N3
1502,出版,しゅっぱん,publication,N3
1501,出身,しゅっしん,come from,N3
2005,刀,かたな,"sword, saber",N3
3243,分,ぶ,"dividing, part",N3
3294,分,ぶん,"dividing, part, segment",N3
2579,分かれる,わかれる,"to branch off, to diverge from",N3
2582,分ける,わける,"to divide, to separate",N3
3297,分析,ぶんせき,analysis,N3
3299,分野,ぶんや,"field, sphere",N3
2650,切り,きり,"limits, place to leave off",N3
2148,切れ,きれ,"cloth, piece, cut",N3
2149,切れる,きれる,"to cut well, to be sharp; to break (off)",N3
2039,刈る,かる,"to cut (hair), to mow (grass), to harvest",N3
2636,刊行,かんこう,"publication, issue",N3
2655,刑,けい,"penalty, sentence, punishment",N3
2217,刑事,けいじ,"criminal case, (police) detective",N3
2564,列,れつ,"queue, line, row",N3
2565,列車,れっしゃ,train (ordinary),N3
3492,判,はん,size (of paper or books),N3
3192,判断,はんだん,"judgment, decision",N3
3303,別に,べつに,"(not) particularly, nothing",N3
2578,別れ,わかれ,"parting, separation, farewell",N3
2549,利口,りこう,"clever, shrewd, bright",N3
2546,利益,りえき,"profits, gains",N3
2968,到着,とうちゃく,arrival,N3
1664,制度,せいど,"system, institution",N3
1652,制限,せいげん,"restriction, restraint, limitation",N3
1635,刷る,する,to print,N3
2238,券,けん,"ticket, certificate",N3
2370,刺さる,ささる,"to stick, to be stuck",N3
2371,刺す,さす,"to sting, to bite (e.g., bug), to prick, to stab",N3
1418,刺激,しげき,"stimulus, impetus, incentive",N3
3506,前もって,まえもって,"in advance, beforehand, previously",N3
2693,前者,ぜんしゃ,the former,N3
2696,前進,ぜんしん,"advance, drive, progress",N3
2417,剥く,むく,"to peel, to skin",N3
2588,割る,わる,"to divide, to break",N3
3442,創造,そうぞう,creation,N3
2223,劇,げき,"drama, play",N3
2224,劇場,げきじょう,"theater, playhouse",N3
2199,加える,くわえる,"to append, to sum up, to add (up)",N3
2202,加わる,くわわる,"to join in, to accede to",N3
2630,加味,かみ,"seasoning, flavoring",N3
1983,加減,かげん,adjustment; addition and subtraction,N3
1907,劣る,おとる,"to fall behind, to be inferior to",N3
2785,助かる,たすかる,to be saved; (something) helps (v.i.),N3
2786,助ける,たすける,"to help (v.t.), to save, to rescue",N3
1558,助手,じょしゅ,"helper, assistant",N3
3412,助詞,じょし,"(gram) particle(s), postposition",N3
3019,努力,どりょく,"great effort, exertion, endeavor",N3
2570,労働,ろうどう,"labor, work",N3
2085,効く,きく,to be effective,N3
2265,効果,こうか,"effect, result",N3
2490,勇気,ゆうき,"courage, bravery, boldness",N3
1826,動かす,うごかす,"to move, to shift",N3
3473,動揺,どうよう,"disturbance, flutter shock",N3
2964,動詞,どうし,verb,N3
2049,勘,かん,"perception, intuition, the sixth sense",N3
2061,勘定,かんじょう,"calculation, counting, consideration",N3
2907,務め,つとめ,duty,N3
2007,勝ち,かち,"win, victory",N3
1754,勢い,いきおい,"force, vigor, momentum",N3
2906,勤め,つとめ,"work, employment",N3
1617,勧める,すすめる,"to urge (someone) to do (something), to recommend",N3
2905,包み,つつみ,"bundle, package",N3
3319,包装,ほうそう,"packing, wrapping",N3
1960,化学,かがく,chemistry,N3
2225,化粧,けしょう,make-up (cosmetic),N3
2177,区別,くべつ,"distinction, differentiation, classification",N3
1757,医師,いし,"doctor, physician",N3
1809,医療,いりょう,"medical care, medical treatment",N3
2601,医院,いいん,"doctor's office (surgery), clinic",N3
3033,半ば,なかば,"middle, halfway",N3
2141,協力,きょうりょく,"cooperation, collaboration",N3
2649,協調,きょうちょう,"co-operation, conciliation, harmony",N3
2647,協議,きょうぎ,"conference, discussion, negotiation",N3
2835,単なる,たんなる,"mere, simple, sheer",N3
2836,単に,たんに,"simply, merely",N3
2827,単位,たんい,"credit (for a course in school); unit, denomination",N3
2830,単純,たんじゅん,simplicity,N3
2828,単語,たんご,word; vocabulary,N3
3135,博士,はかせ,"doctorate, PhD., doctor",N3
3144,博物館,はくぶつかん,museum,N3
1468,占める,しめる,to take up; to account for,N3
1568,印,しるし,mark; symbol; evidence,N3
1816,印刷,いんさつ,printing,N3
1817,印象,いんしょう,impression,N3
1925,卸す,おろす,"to sell wholesale, grated (vegetables)",N3
2481,厄介,やっかい,"trouble, burden, care",N3
3184,原,はら,"field, plain",N3
1396,去る,さる,"to leave, to go away",N3
1399,参加,さんか,participation,N3
1400,参考,さんこう,"reference, consultation",N3
1922,及ぼす,およぼす,"to exert, to cause, to exercise",N3
3011,友,とも,"friend, companion, pal",N3
2496,友人,ゆうじん,friend (formal),N3
2491,友好,ゆうこう,friendship,N3
2495,友情,ゆうじょう,"friendship, fellowship",N3
3267,双子,ふたご,"twins, a twin",N3
1955,反る,かえる,"to warp, to be warped, to curve",N3
3188,反抗,はんこう,"opposition, resistance",N3
3191,反省,はんせい,"reflection, reconsideration, regret",N3
1892,収める,おさめる,"to store to pay, to supply",N3
1490,収入,しゅうにゅう,"income, revenue",N3
1478,収穫,しゅうかく,"harvest, crop, ingathering",N3
3018,取り上げる,とりあげる,"to take up, to pick up; to confiscate",N3
3022,取れる,とれる,"to come off, to be taken off",N3
1825,受け取る,うけとる,"to receive, to get, to accept",N3
2164,句,く,phrase,N3
2792,叩く,たたく,"to strike, to beat",N3
2788,只,ただ,"free of charge, mere, only",N3
2367,叫ぶ,さけぶ,"to shout, to cry",N3
1930,可,か,passable,N3
2043,可愛そう,かわいそう,"poor, pitiable, pathetic",N3
2044,可愛らしい,かわいらしい,"lovely, sweet",N3
2024,可能,かのう,"possible, practicable, feasible",N3
1739,合わせる,あわせる,to combine,N3
1685,合図,あいず,"sign, signal",N3
2269,合格,ごうかく,"success, passing (e.g., exam)",N3
2273,合計,ごうけい,"sum total, total amount",N3
2961,同一,どういつ,"identity, sameness, similarity",N3
2974,同僚,どうりょう,colleague; co-worker,N3
3470,同士,どうし,"one another, companion, comrade",N3
3471,同志,どうし,"same mind, comrade, kindred soul",N3
2965,同時,どうじ,"simultaneous(ly), same time",N3
2972,同様,どうよう,"identical, same (kind), like",N3
3028,名,な,"name, reputation",N3
2434,名人,めいじん,"master, expert",N3
2431,名刺,めいし,(name) card; business card,N3
2432,名詞,めいし,noun,N3
3140,吐く,はく,"to throw up, to vomit",N3
2414,向かい,むかい,"facing, opposite, across",N3
2416,向く,むく,to face,N3
2418,向ける,むける,"to turn towards, to point",N3
3324,吠える,ほえる,"to bark, to howl",N3
1804,否,いや,"no, the noes",N3
3211,否定,ひてい,"negation, denial",N3
3253,含む,ふくむ,"to contain, to include",N3
3254,含める,ふくめる,to include,N3
2125,吸収,きゅうしゅう,"absorption, suction",N3
1477,周囲,しゅうい,"surroundings, circumference, environs",N3
2398,味方,みかた,"ally, supporter",N3
2300,呼吸,こきゅう,"breath, respiration",N3
1797,命,いのち,life,N3
2433,命じる,めいじる,"to order, to command, to appoint",N3
2435,命令,めいれい,"order, command, decree",N3
2200,咥える,くわえる,to hold something in the mouth,N3
1672,咳,せき,cough,N3
1741,哀れ,あわれ,"helpless, pity, pathetic",N3
1454,品,しな,"thing, article, goods",N3
3236,品,ひん,"goods; taste, elegance",N3
2944,哲学,てつがく,philosophy,N3
2789,唯,ただ,"mere, sole, plain",N3
2800,唯,たった,"only, just",N3
2489,唯一,ゆいいつ,"only, sole, unique",N3
1535,商人,しょうにん,"trader, shopkeeper, merchant",N3
1540,商品,しょうひん,"commodity, merchandise",N3
1538,商売,しょうばい,"trade, business, commerce",N3
2957,問い,とい,"question, query",N3
3467,問う,とう,"to ask, to question",N3
2686,善,ぜん,"good, virtue",N3
2539,喜び,よろこび,"joy, pleasure, rejoicing",N3
1856,営業,えいぎょう,"business, trade, management",N3
1967,嗅ぐ,かぐ,"to sniff, to smell",N3
1849,噂,うわさ,"rumor, gossip",N3
2640,器官,きかん,"organ (of body, instrument)",N3
2080,器械,きかい,instrument,N3
2131,器用,きよう,"skillful, handy",N3
2541,四,よん,four,N3
1412,四季,しき,four seasons,N3
1409,四角,しかく,square,N3
1949,回復,かいふく,"recovery (from illness), rehabilitation, restoration",N3
2538,因る,よる,to come from,N3
2833,団体,だんたい,"organization, association",N3
2339,困難,こんなん,"difficulty, distress",N3
1986,囲む,かこむ,"to surround, to encircle",N3
1597,図,ず,"figure, drawing, illustration",N3
3489,図る,はかる,"to plot, to attempt, to devise, to design, to refer A to B",N3
2998,図書,としょ,books,N3
2315,国会,こっかい,"National Diet, parliament, congress",N3
2316,国境,こっきょう,national or state border,N3
2314,国家,こっか,"state, country, nation",N3
2307,国民,こくみん,"national, people, citizen",N3
2304,国籍,こくせき,nationality,N3
2303,国語,こくご,national language,N3
2903,土,つち,"earth, soil",N3
3002,土地,とち,"plot of land, lot, soil",N3
2405,土産,みやげ,souvenir,N3
1734,在る; 有る,ある,"to live, to be, to exist",N3
2837,地,ち,earth,N3
2843,地下,ちか,"basement, underground",N3
2838,地位,ちい,"(social) position, status",N3
2848,地区,ちく,"district, section",N3
1466,地味,じみ,"quiet, plain, conservative",N3
2839,地域,ちいき,"area, region",N3
2854,地平線,ちへいせん,horizon,N3
2855,地方,ちほう,"area, locality, region",N3
2847,地球,ちきゅう,the earth,N3
1999,型,かた,"mold, model, style",N3
3331,埃,ほこり,dust,N3
2612,埋まる,うまる,"to be buried, to be filled",N3
1845,埋める,うめる,"to bury, to fill up, to fill (a seat, a vacant position)",N3
1569,城,しろ,castle,N3
2462,基,もと,basis,N3
2465,基づく,もとづく,"to be grounded on, to be based on",N3
2110,基本,きほん,"basic, basis",N3
3342,堀,ほり,"moat, canal",N3
2001,堅い,かたい,"hard, firm, solid",N3
3317,報告,ほうこく,"report, information",N3
3121,場,ば,"place, field (physics)",N3
3181,場面,ばめん,"scene, setting (e.g., of novel)",N3
3300,塀,へい,"wall, fence",N3
2959,塔,とう,"tower, pagoda",N3
2328,塵,ごみ,"garbage, litter",N3
2357,境,さかい,"border, boundary, mental state",N3
3133,墓,はか,"grave, tomb",N3
3367,増す,ます,"to increase, to gain",N3
3283,増やす,ふやす,"to increase (v.t.), to add to",N3
2703,増加,ぞうか,"increase, addition",N3
1631,墨,すみ,ink,N3
3426,声明,せいめい,"declaration, statement, proclamation",N3
1848,売れる,うれる,to be sold,N3
3307,変化,へんか,"change, variation, shift",N3
3309,変更,へんこう,"change, modification, alteration",N3
3151,外す,はずす,"to unfasten, to remove",N3
3153,外れる,はずれる,"to be disconnected, to be out (e.g., of gear)",N3
1943,外交,がいこう,diplomacy,N3
1946,外出,がいしゅつ,"outing, going out",N3
2784,多少,たしょう,a little (same as 少し (すこし)),N3
2507,夜,よ,"evening, night",N3
2529,夜中,よなか,"midnight, dead of night",N3
2508,夜明け,よあけ,"dawn, daybreak",N3
2426,夢中,むちゅう,"crush, crazy, be hooked on",N3
2741,大,だい,"big, great",N3
1882,大いに,おおいに,"much, considerably (same as 大変 (たいへん)), greatly",N3
2751,大した,たいした,"significant, great, considerable",N3
1906,大人しい,おとなしい,"obedient, docile, quiet",N3
